Loyer au m2,KEY,Prix,Département,ville,Code Postal,Adresse,Type,Nombre de pièces,Surface,Latitude,Longitude,Prix au m2,Mensualité,Coût total des intérêts,Frais de notaire,Loyer mensuel,Taux de rendement
29,75-116,390000,75,PARIS 16,75016,90 RUE BOILEAU,Appartement,2,36,48.8404514998731,2.26186974720124,10833,2059,227569.1,31200.0,1061,1.96
29,75-116,395000,75,PARIS 16,75016,35 RUE LE MAROIS,Appartement,2,47,48.8381842846823,2.26073549091965,8404,2085,230486.66,31600.0,1386,2.53
29,75-116,619220,75,PARIS 16,75016,7 RUE DOCTEUR GERMAIN SEE,Appartement,2,56,48.8538261991,2.27962147100968,11058,3268,361321.38,49537.6,1651,1.92
29,75-116,575250,75,PARIS 16,75016,29 RUE LAURISTON,Appartement,2,42,48.8708376220301,2.2918150066713,13696,3036,335664.43,46020.0,1238,1.55
29,75-116,660000,75,PARIS 16,75016,175 AV DE VERSAILLES,Appartement,4,86,48.8402497055536,2.26464331230156,7674,3484,385116.94,52800.0,2535,2.77
29,75-116,417000,75,PARIS 16,75016,76 RUE LAURISTON,Appartement,2,38,48.8682285969271,2.28853406528906,10974,2201,243323.89,33360.0,1120,1.94
29,75-116,329421,75,PARIS 16,75016,61B AV MOZART,Appartement,3,30,48.8541701192608,2.26940917867932,10981,1739,192220.62,26353.68,884,1.94
29,75-116,380000,75,PARIS 16,75016,37 RUE CHANEZ,Appartement,2,30,48.8454698893494,2.25912354479841,12667,2006,221734.0,30400.0,884,1.68
29,75-116,690000,75,PARIS 16,75016,133 RUE MICHEL ANGE,Appartement,3,61,48.8389538602764,2.25784762380943,11311,3642,402622.26,55200.0,1798,1.88
29,75-116,815000,75,PARIS 16,75016,32 RUE DURET,Appartement,4,70,48.8753518493044,2.28677807028653,11643,4302,475561.07,65200.0,2064,1.83
29,75-116,650000,75,PARIS 16,75016,146 BD MURAT,Appartement,4,66,48.8381385941435,2.26386149794864,9848,3431,379281.84,52000.0,1946,2.16
29,75-116,527020,75,PARIS 16,75016,3 VLA CHANEZ,Appartement,2,49,48.8474400309649,2.26091477105727,10756,2782,307521.71,42161.6,1445,1.98
29,75-116,900000,75,PARIS 16,75016,27 RUE LE MAROIS,Appartement,4,102,48.8385248313398,2.26130139341186,8824,4751,525159.47,72000.0,3007,2.41
29,75-116,544050,75,PARIS 16,75016,11 RUE JOUVENET,Appartement,4,61,48.8418151478402,2.26553703202129,8919,2872,317458.9,43524.0,1798,2.38
29,75-116,670000,75,PARIS 16,75016,3 RUE GIRODET,Appartement,2,57,48.8484648996538,2.26377928437578,11754,3537,390952.05,53600.0,1680,1.81
29,75-116,642086,75,PARIS 16,75016,127 RUE DU RANELAGH,Appartement,3,55,48.8559144507771,2.26747018396076,11674,3389,374663.94,51366.880000000005,1621,1.82
29,75-116,432500,75,PARIS 16,75016,9 AV THEOPHILE GAUTIER,Appartement,2,38,48.8506948470275,2.27464179832368,11382,2283,252368.3,34600.0,1120,1.87
29,75-116,514970,75,PARIS 16,75016,49 RUE CLAUDE TERRASSE,Appartement,3,56,48.8376004101737,2.26119988206599,9196,2718,300490.41,41197.6,1651,2.31
29,75-116,555000,75,PARIS 16,75016,4 RUE DE CIVRY,Appartement,3,69,48.8439161713148,2.25789019540576,8043,2929,323848.34,44400.0,2034,2.64
29,75-116,862000,75,PARIS 16,75016,45 RUE DE LA POMPE,Appartement,5,70,48.8617669370037,2.27555188403718,12314,4550,502986.07,68960.0,2064,1.73
29,75-116,623600,75,PARIS 16,75016,46 RUE DE LA TOUR,Appartement,2,47,48.8601115855198,2.28227752942053,13268,3292,363877.16,49888.0,1386,1.6
29,75-116,604000,75,PARIS 16,75016,7 RUE LOUIS DAVID,Appartement,2,54,48.8615661688169,2.28162007059906,11185,3188,352440.35,48320.0,1592,1.9
29,75-116,555000,75,PARIS 16,75016,35 RUE PERGOLESE,Appartement,2,49,48.8744807486793,2.28333744555463,11327,2929,323848.34,44400.0,1445,1.88
29,75-116,970000,75,PARIS 16,75016,5 BD FLANDRIN,Appartement,2,61,48.8645128113952,2.27117242146127,15902,5120,566005.21,77600.0,1798,1.34
29,75-116,666300,75,PARIS 16,75016,13 RUE GUSTAVE COURBET,Appartement,2,49,48.8668362732114,2.28100656600381,13598,3517,388793.06,53304.0,1445,1.56
29,75-116,656500,75,PARIS 16,75016,12 RUE ANTOINE ROUCHER,Appartement,3,70,48.8473057990009,2.27078972163129,9379,3465,383074.66,52520.0,2064,2.27
29,75-116,362000,75,PARIS 16,75016,22 RUE COPERNIC,Appartement,2,28,48.8693878009408,2.28902319991022,12929,1911,211230.81,28960.0,825,1.64
29,75-116,480000,75,PARIS 16,75016,90B AV DE VERSAILLES,Appartement,3,56,48.8453145945263,2.27105738839565,8571,2534,280085.05,38400.0,1651,2.48
29,75-116,560000,75,PARIS 16,75016,9 RUE DE LA TOUR,Appartement,3,50,48.8588344577942,2.28329561518303,11200,2956,326765.89,44800.0,1474,1.9
29,75-116,217000,75,PARIS 16,75016,11T RUE NICOLO,Appartement,2,27,48.8586588998594,2.27996493770364,8037,1145,126621.78,17360.0,796,2.65
29,75-116,554000,75,PARIS 16,75016,4 RUE DE L AMIRAL CLOUE,Appartement,2,50,48.8473740590084,2.27441352652892,11080,2924,323264.83,44320.0,1474,1.92
29,75-116,400000,75,PARIS 16,75016,58 RUE PERGOLESE,Appartement,2,40,48.8736428492208,2.28133936484063,10000,2111,233404.21,32000.0,1179,2.13
29,75-116,185359,75,PARIS 16,75016,5 RUE SAINT DIDIER,Appartement,2,24,48.8659623769274,2.28842004718797,7723,978,108158.83,14828.7072,708,2.75
29,75-116,838150,75,PARIS 16,75016,133 AV DE VERSAILLES,Appartement,2,74,48.842254074889,2.26920555415635,11326,4424,489069.34,67052.0,2182,1.88
29,75-116,770000,75,PARIS 16,75016,8B AV VION WHITCOMB,Appartement,2,72,48.8563159838713,2.27027789385301,10694,4064,449303.1,61600.0,2123,1.99
29,75-116,680400,75,PARIS 16,75016,11 RUE SPONTINI,Appartement,3,57,48.8699475449656,2.27868656553388,11937,3591,397020.56,54432.0,1680,1.78
29,75-116,735000,75,PARIS 16,75016,10 RUE JEAN RICHEPIN,Appartement,2,57,48.8617907857623,2.27422144789211,12895,3880,428880.23,58800.0,1680,1.65
29,75-116,680000,75,PARIS 16,75016,1 RUE JACQUES OFFENBACH,Appartement,3,68,48.856202364191,2.27272005610492,10000,3589,396787.15,54400.0,2005,2.13
29,75-116,525000,75,PARIS 16,75016,95 RUE BOILEAU,Appartement,2,50,48.839783352034,2.26203023820181,10500,2771,306343.02,42000.0,1474,2.03
29,75-116,974000,75,PARIS 16,75016,65 RUE RAYNOUARD,Appartement,2,81,48.8539642773228,2.27845410451174,12025,5141,568339.25,77920.0,2388,1.77
29,75-116,948500,75,PARIS 16,75016,160 AV DE VERSAILLES,Appartement,4,81,48.8406272145061,2.26376208493508,11710,5007,553459.73,75880.0,2388,1.82
29,75-116,400000,75,PARIS 16,75016,16 RUE DE L ASSOMPTION,Appartement,2,34,48.8536948548442,2.27408001576391,11765,2111,233404.21,32000.0,1002,1.81
29,75-116,557000,75,PARIS 16,75016,23 RUE DES SABLONS,Appartement,3,45,48.8650080014115,2.28310567197236,12378,2940,325015.36,44560.0,1327,1.72
29,75-116,706400,75,PARIS 16,75016,8 RUE DU DOME,Appartement,3,53,48.8716320001056,2.2914469013264,13328,3729,412191.83,56512.0,1563,1.6
29,75-116,463650,75,PARIS 16,75016,18 RUE OCTAVE FEUILLET,Appartement,2,43,48.8617277503141,2.27214082827021,10783,2447,270544.65,37092.0,1268,1.97
29,75-116,390000,75,PARIS 16,75016,54B RUE MICHEL ANGE,Appartement,3,44,48.8439463408146,2.26041779580919,8864,2059,227569.1,31200.0,1297,2.4
29,75-116,775000,75,PARIS 16,75016,101 RUE DE LA FAISANDERIE,Appartement,3,70,48.8663806490278,2.27493608922117,11071,4091,452220.65,62000.0,2064,1.92
29,75-116,500000,75,PARIS 16,75016,33 RUE RAYNOUARD,Appartement,2,26,48.8561085938829,2.28203093992373,19231,2639,291755.26,40000.0,767,1.11
29,75-116,668457,75,PARIS 16,75016,22 RUE DURET,Appartement,2,52,48.8747394027721,2.28652252794738,12855,3528,390051.69,53476.56,1533,1.65
29,75-116,445000,75,PARIS 16,75016,20B RUE JOUVENET,Appartement,3,48,48.8427087007981,2.26560356708859,9271,2349,259662.18,35600.0,1415,2.29
29,75-116,990650,75,PARIS 16,75016,166 AV DE VERSAILLES,Appartement,4,114,48.8401914036995,2.26342349580203,8690,5229,578054.7,79252.0,3361,2.45
29,75-116,970000,75,PARIS 16,75016,37 BD MURAT,Appartement,4,91,48.8443044883322,2.25789403853615,10659,5120,566005.21,77600.0,2683,2.0
29,75-116,620800,75,PARIS 16,75016,10 RUE LANCRET,Appartement,3,72,48.842049521771,2.26647350844718,8622,3277,362243.33,49664.0,2123,2.47
29,75-116,415000,75,PARIS 16,75016,55 RUE LAURISTON,Appartement,2,50,48.8698253240339,2.29077581806244,8300,2191,242156.87,33200.0,1474,2.56
29,75-116,870000,75,PARIS 16,75016,24 RUE CLAUDE LORRAIN,Appartement,3,90,48.8414450624586,2.26076352035895,9667,4592,507654.15,69600.0,2653,2.2
29,75-116,238050,75,PARIS 16,75016,10 RUE DE MONTEVIDEO,Appartement,2,30,48.8674838005296,2.27380441722493,7935,1257,138904.68,19044.0,884,2.68
29,75-116,870000,75,PARIS 16,75016,20 RUE DE BOULAINVILLIERS,Appartement,3,76,48.853666320609,2.27604880818882,11447,4592,507654.15,69600.0,2241,1.86
29,75-116,449000,75,PARIS 16,75016,10 RUE GUDIN,Appartement,2,41,48.8375640543124,2.25976198380046,10951,2370,261996.22,35920.0,1209,1.94
29,75-116,310000,75,PARIS 16,75016,30 RUE FELICIEN DAVID,Appartement,2,33,48.8489905074164,2.27304233558244,9394,1636,180888.26,24800.0,973,2.26
29,75-116,637071,75,PARIS 16,75016,28 AV DU PDT KENNEDY,Appartement,3,61,48.8562836453506,2.28534457298155,10444,3363,371737.63,50965.68,1798,2.04
29,75-116,760000,75,PARIS 16,75016,169 BD MURAT,Appartement,3,92,48.838784267897,2.26335714207296,8261,4012,443468.0,60800.0,2712,2.57
29,75-116,655000,75,PARIS 16,75016,15 RUE MESNIL,Appartement,2,38,48.8680389032693,2.28468639170528,17237,3457,382199.39,52400.0,1120,1.23
29,75-116,629028,75,PARIS 16,75016,8 RUE DES PATURES,Appartement,2,50,48.8494845376298,2.2746616495768,12581,3320,367044.63,50322.264,1474,1.69
29,75-116,668700,75,PARIS 16,75016,2 PL DE LA PORTE D AUTEUIL,Appartement,2,54,48.8494934499704,2.25894846556418,12383,3530,390193.49,53496.0,1592,1.72
29,75-116,893203,75,PARIS 16,75016,98 AV DE VERSAILLES,Appartement,3,88,48.8448219928575,2.27063679300961,10150,4715,521193.35,71456.24,2594,2.1
29,75-116,490000,75,PARIS 16,75016,22 RUE LAURISTON,Appartement,2,30,48.8714590499961,2.29188594346149,16333,2586,285920.16,39200.0,884,1.3
29,75-116,524038,75,PARIS 16,75016,151 AV DE VERSAILLES,Appartement,2,60,48.8415889491244,2.267216979493,8734,2766,305781.69,41923.04,1769,2.43
29,75-116,645000,75,PARIS 16,75016,41 RUE DE PASSY,Appartement,3,53,48.8575423085838,2.28083362282144,12170,3405,376364.29,51600.0,1563,1.75
29,75-116,876230,75,PARIS 16,75016,6 VLA BOISSIERE,Appartement,3,51,48.8660927455079,2.29032087818982,17181,4625,511289.42,70098.40000000001,1504,1.24
29,75-116,940000,75,PARIS 16,75016,5 RUE ALFRED BRUNEAU,Appartement,3,89,48.8561441275572,2.27709459704856,10562,4962,548499.89,75200.0,2624,2.01
29,75-116,747500,75,PARIS 16,75016,22 RUE DES BELLES FEUILLES,Appartement,3,63,48.8668084503289,2.28241659262717,11865,3946,436174.11,59800.0,1857,1.79
29,75-116,615000,75,PARIS 16,75016,11 RUE DES SABLONS,Appartement,3,63,48.8660747435541,2.28413138966241,9762,3246,358858.97,49200.0,1857,2.18
29,75-116,862135,75,PARIS 16,75016,5 RUE BENJAMIN FRANKLIN,Appartement,2,58,48.8593446020221,2.28490319052139,14864,4551,503064.84,68970.8,1710,1.43
29,75-116,203000,75,PARIS 16,75016,83 AV VICTOR HUGO,Appartement,2,30,48.8700129324743,2.28677326898289,6767,1072,118452.64,16240.0,884,3.14
29,75-116,380000,75,PARIS 16,75016,2 RUE DE SIAM,Appartement,2,25,48.8617669370037,2.27555188403718,15200,2006,221734.0,30400.0,737,1.4
29,75-116,450000,75,PARIS 16,75016,17 RUE CLAUDE TERRASSE,Appartement,3,67,48.838784267897,2.26335714207296,6716,2375,262579.73,36000.0,1975,3.17
29,75-116,730000,75,PARIS 16,75016,2 RUE WILHEM,Appartement,4,80,48.844735761861,2.27196371463286,9125,3853,425962.68,58400.0,2359,2.33
29,75-116,690000,75,PARIS 16,75016,22 RUE SPONTINI,Appartement,2,64,48.8700356009467,2.27780829451345,10781,3642,402622.26,55200.0,1887,1.97
29,75-116,678880,75,PARIS 16,75016,4 RUE DE CIVRY,Appartement,3,65,48.8439161713148,2.25789019540576,10444,3583,396133.62,54310.4,1916,2.04
29,75-116,768000,75,PARIS 16,75016,222 AV DE VERSAILLES,Appartement,4,77,48.8390891328946,2.25909491690708,9974,4054,448136.08,61440.0,2270,2.13
29,75-116,630000,75,PARIS 16,75016,88 AV VICTOR HUGO,Appartement,2,52,48.8694163744114,2.2841490333723,12115,3325,367611.63,50400.0,1533,1.76
29,75-116,722950,75,PARIS 16,75016,29 RUE FRESNEL,Appartement,2,45,48.8627429844898,2.29323376397575,16066,3816,421848.93,57836.0,1327,1.32
29,75-116,582000,75,PARIS 16,75016,160 AV DE VERSAILLES,Appartement,3,68,48.8406272145061,2.26376208493508,8559,3072,339603.12,46560.0,2005,2.48
29,75-116,588000,75,PARIS 16,75016,149 RUE DE LONGCHAMP,Appartement,2,47,48.8684175227103,2.27435786682412,12511,3104,343104.19,47040.0,1386,1.7
29,75-116,867000,75,PARIS 16,75016,80 RUE MICHEL ANGE,Appartement,4,90,48.8418162015921,2.25874182387949,9633,4576,505903.62,69360.0,2653,2.21
29,75-116,343000,75,PARIS 16,75016,75 RUE D AUTEUIL,Appartement,2,29,48.8477208100502,2.26088217397453,11828,1810,200144.11,27440.0,855,1.8
29,75-116,392600,75,PARIS 16,75016,19 RUE DU BOUQUET DE LONGCHAMP,Appartement,2,30,48.8659603256854,2.29070600496264,13087,2072,229086.23,31408.0,884,1.63
29,75-116,650000,75,PARIS 16,75016,62 BD FLANDRIN,Appartement,3,70,48.8682845052215,2.27427348614521,9286,3431,379281.84,52000.0,2064,2.29
29,75-116,854250,75,PARIS 16,75016,3 RUE ALFRED BRUNEAU,Appartement,3,76,48.8558731739658,2.2767674685121,11240,4509,498463.86,68340.0,2241,1.89
29,75-116,900000,75,PARIS 16,75016,3 RUE ALFRED BRUNEAU,Appartement,3,72,48.8558731739658,2.2767674685121,12500,4751,525159.47,72000.0,2123,1.7
29,75-116,705000,75,PARIS 16,75016,31 RUE RIBERA,Appartement,3,67,48.851645155881,2.26902719049903,10522,3721,411374.92,56400.0,1975,2.02
29,75-116,865000,75,PARIS 16,75016,15 RUE CHANEZ,Appartement,3,60,48.8466803627207,2.2600784123188,14417,4566,504736.6,69200.0,1769,1.48
29,75-116,866190,75,PARIS 16,75016,27 RUE CHANEZ,Appartement,3,77,48.845994301947,2.25984498497585,11249,4572,505430.98,69295.2,2270,1.89
29,75-116,640000,75,PARIS 16,75016,126 BD SUCHET,Appartement,2,58,48.8494934499704,2.25894846556418,11034,3378,373446.73,51200.0,1710,1.93
29,75-116,900000,75,PARIS 16,75016,19 RUE BOISSIERE,Appartement,4,63,48.8659034724771,2.29171598290499,14286,4751,525159.47,72000.0,1857,1.49
29,75-116,306165,75,PARIS 16,75016,32 RUE JEAN DE LA FONTAINE,Appartement,2,30,48.8516831988785,2.27263649312497,10206,1616,178650.5,24493.2,884,2.08
29,75-116,710000,75,PARIS 16,75016,15 RUE CLAUDE TERRASSE,Appartement,2,57,48.8392076650874,2.26335669955423,12456,3748,414292.47,56800.0,1680,1.71
29,75-116,890000,75,PARIS 16,75016,7 RUE DES MARRONNIERS,Appartement,4,75,48.8542982754397,2.27705202478103,11867,4698,519324.36,71200.0,2211,1.79
29,75-116,495000,75,PARIS 16,75016,1 RUE LANCRET,Appartement,3,62,48.8417879038224,2.2661954614679,7984,2613,288837.71,39600.0,1828,2.66
29,75-116,563107,75,PARIS 16,75016,22 RUE BOIS LE VENT,Appartement,3,45,48.8577759234352,2.27571702553586,12513,2972,328578.86,45048.56,1327,1.7
29,75-116,615000,75,PARIS 16,75016,40 BD EXELMANS,Appartement,4,69,48.8417570285653,2.26372402536783,8913,3246,358858.97,49200.0,2034,2.39
29,75-116,920000,75,PARIS 16,75016,14 RUE CLAUDE LORRAIN,Appartement,3,82,48.8411564495983,2.26180352589058,11220,4856,536829.68,73600.0,2417,1.9
29,75-116,961630,75,PARIS 16,75016,127 RUE MICHEL ANGE,Appartement,4,100,48.8394569139036,2.25816182174339,9616,5076,561121.22,76930.40000000001,2948,2.21
29,75-116,495000,75,PARIS 16,75016,29 BD EXELMANS,Appartement,3,56,48.8409838703136,2.26398065009296,8839,2613,288837.71,39600.0,1651,2.41
29,75-116,936375,75,PARIS 16,75016,15 RUE MICHEL ANGE,Appartement,4,86,48.8466773291122,2.26365850282878,10888,4943,546384.66,74910.0,2535,1.95
29,75-116,605000,75,PARIS 16,75016,14 RUE DU GAL DELESTRAINT,Appartement,2,56,48.8428370109959,2.25841785912581,10804,3193,353023.87,48400.0,1651,1.97
29,75-116,617910,75,PARIS 16,75016,148 RUE DE LA POMPE,Appartement,3,53,48.8691448236069,2.28234045902406,11659,3262,360556.99,49432.8,1563,1.82
29,75-116,740000,75,PARIS 16,75016,81 RUE MICHEL ANGE,Appartement,4,70,48.8412158247566,2.25888300250495,10571,3906,431797.79,59200.0,2064,2.01
29,75-116,642200,75,PARIS 16,75016,35 AV THEOPHILE GAUTIER,Appartement,3,60,48.8496379410588,2.27202912088473,10703,3390,374730.46,51376.0,1769,1.99
29,75-116,290000,75,PARIS 16,75016,11 RUE DE MAGDEBOURG,Appartement,2,16,48.8644045517836,2.28907764971344,18125,1531,169218.05,23200.0,472,1.17
29,75-116,755000,75,PARIS 16,75016,2 VLA CHANEZ,Appartement,3,85,48.8474400309649,2.26091477105727,8882,3985,440550.44,60400.0,2506,2.39
29,75-116,786800,75,PARIS 16,75016,7 RUE DE LA TOUR,Appartement,3,58,48.8587322841342,2.2835131745368,13566,4153,459106.08,62944.0,1710,1.57
29,75-116,330000,75,PARIS 16,75016,48 BD FLANDRIN,Appartement,2,33,48.8675556235515,2.27358147862358,10000,1742,192558.47,26400.0,973,2.13
29,75-116,390000,75,PARIS 16,75016,9 RUE DES PERCHAMPS,Appartement,2,30,48.8480378594631,2.26704988627608,13000,2059,227569.1,31200.0,884,1.64
29,75-116,957500,75,PARIS 16,75016,21 RUE DES MARRONNIERS,Appartement,3,80,48.8548001091236,2.27578853237315,11969,5054,558711.32,76600.0,2359,1.78
29,75-116,350000,75,PARIS 16,75016,120 QUAI LOUIS BLERIOT,Appartement,2,63,48.8432677089873,2.27039327278007,5556,1847,204228.68,28000.0,1857,3.83
29,75-116,510000,75,PARIS 16,75016,97 AV VICTOR HUGO,Appartement,2,58,48.8688055261377,2.28407139332069,8793,2692,297590.37,40800.0,1710,2.42
29,75-116,409860,75,PARIS 16,75016,11B AV DE VERSAILLES,Appartement,3,64,48.8503573171308,2.27737019740027,6404,2163,239157.62,32788.8,1887,3.32
29,75-116,784450,75,PARIS 16,75016,4 PL DE BARCELONE,Appartement,4,69,48.8479287182728,2.27344418425844,11369,4141,457734.83,62756.0,2034,1.87
29,75-116,681890,75,PARIS 16,75016,69 BD SUCHET,Appartement,2,55,48.8512489105783,2.26121679613191,12398,3599,397889.99,54551.200000000004,1621,1.72
29,75-116,765000,75,PARIS 16,75016,3 RUE TALMA,Appartement,2,55,48.8572929509227,2.27665575590533,13909,4038,446385.55,61200.0,1621,1.53
29,75-116,684000,75,PARIS 16,75016,7 RUE WEBER,Appartement,2,56,48.8746205782311,2.28215524146059,12214,3610,399121.2,54720.0,1651,1.74
29,75-116,880000,75,PARIS 16,75016,8 RUE DE VARIZE,Appartement,3,87,48.8412478278983,2.25793471700594,10115,4645,513489.26,70400.0,2565,2.1
29,75-116,670000,75,PARIS 16,75016,22 RUE PARENT DE ROSAN,Appartement,2,57,48.840448302456,2.26004333337413,11754,3537,390952.05,53600.0,1680,1.81
29,75-116,794500,75,PARIS 16,75016,85 RUE MICHEL ANGE,Appartement,4,72,48.8412158247566,2.25888300250495,11035,4194,463599.11,63560.0,2123,1.93
29,75-116,225000,75,PARIS 16,75016,1 RUE JOUVENET,Appartement,2,30,48.8412857547649,2.26529589040645,7500,1188,131289.87,18000.0,884,2.84
29,75-116,847500,75,PARIS 16,75016,129 AV VICTOR HUGO,Appartement,3,54,48.8679213283898,2.28157861072315,15694,4473,494525.17,67800.0,1592,1.36
29,75-116,537500,75,PARIS 16,75016,110 BD EXELMANS,Appartement,4,90,48.8456899965957,2.25889737949851,5972,2837,313636.9,43000.0,2653,3.56
29,75-116,550000,75,PARIS 16,75016,104 RUE BOILEAU,Appartement,3,48,48.8395279894023,2.26127063958765,11458,2903,320930.79,44000.0,1415,1.86
29,75-116,323000,75,PARIS 16,75016,7 RUE POUSSIN,Appartement,2,21,48.8487206672422,2.26500229671784,15381,1705,188473.9,25840.0,619,1.38
29,75-116,556000,75,PARIS 16,75016,31 RUE RAFFET,Appartement,2,47,48.8516938219685,2.26436962465586,11830,2935,324431.85,44480.0,1386,1.8
29,75-116,730000,75,PARIS 16,75016,5 RUE DES SABLONS,Appartement,3,76,48.866232604969,2.28434827120503,9605,3853,425962.68,58400.0,2241,2.21
29,75-116,660000,75,PARIS 16,75016,4 RUE OSWALDO CRUZ,Appartement,2,56,48.8563169197029,2.26938207090353,11786,3484,385116.94,52800.0,1651,1.8
29,75-116,921000,75,PARIS 16,75016,18 RUE CORTAMBERT,Appartement,3,72,48.8623290997277,2.27970812017179,12792,4861,537413.19,73680.0,2123,1.66
29,75-116,672800,75,PARIS 16,75016,26 RUE POUSSIN,Appartement,3,62,48.848884499939,2.26326653545666,10852,3551,392585.88,53824.0,1828,1.96
29,75-116,885000,75,PARIS 16,75016,23 RUE SINGER,Appartement,2,84,48.8562895020409,2.27657631546771,10536,4671,516406.81,70800.0,2476,2.02
29,75-116,836700,75,PARIS 16,75016,7 RUE DES PERCHAMPS,Appartement,4,67,48.8479200112415,2.26701582189035,12488,4416,488223.25,66936.0,1975,1.7
29,75-116,850000,75,PARIS 16,75016,2 RUE DE CIVRY,Appartement,2,70,48.8443044883322,2.25789403853615,12143,4487,495983.94,68000.0,2064,1.75
29,75-116,631000,75,PARIS 16,75016,159 BD MURAT,Appartement,2,59,48.8384064051566,2.26286900753805,10695,3331,368195.14,50480.0,1739,1.99
29,75-116,890000,75,PARIS 16,75016,18 RUE LE SUEUR,Appartement,3,76,48.8750043070545,2.28760302335751,11711,4698,519324.36,71200.0,2241,1.82
29,75-116,799700,75,PARIS 16,75016,79 BD EXELMANS,Appartement,4,85,48.8434960389413,2.25889572641828,9408,4221,466633.36,63976.0,2506,2.26
29,75-116,685000,75,PARIS 16,75016,54 RUE DU GAL DELESTRAINT,Appartement,3,82,48.8405112580615,2.25666182743247,8354,3616,399704.71,54800.0,2417,2.55
29,75-116,690194,75,PARIS 16,75016,85 RUE MICHEL ANGE,Appartement,3,63,48.8412158247566,2.25888300250495,10955,3643,402735.46,55215.520000000004,1857,1.94
29,75-116,605000,75,PARIS 16,75016,42 QUAI LOUIS BLERIOT,Appartement,2,52,48.8484481597799,2.27545925084716,11635,3193,353023.87,48400.0,1533,1.83
29,75-116,260000,75,PARIS 16,75016,133 BD MURAT,Appartement,2,29,48.8371842410298,2.26069180017214,8966,1372,151712.74,20800.0,855,2.37
29,75-116,960000,75,PARIS 16,75016,37 BD MURAT,Appartement,3,81,48.8443044883322,2.25789403853615,11852,5067,560170.1,76800.0,2388,1.79
29,75-116,358250,75,PARIS 16,75016,47 RUE CLAUDE TERRASSE,Appartement,2,30,48.8376987461487,2.26133238024607,11942,1891,209042.64,28660.0,884,1.78
29,75-116,532000,75,PARIS 16,75016,28 RUE CHARDON LAGACHE,Appartement,2,55,48.8444801387477,2.26567711361475,9673,2808,310427.6,42560.0,1621,2.2
29,75-116,320000,75,PARIS 16,75016,1 SQ DE PADIRAC,Appartement,2,35,48.8519578508325,2.260467956981,9143,1689,186723.37,25600.0,1032,2.33
29,75-116,575715,75,PARIS 16,75016,1 RUE DE L ASSOMPTION,Appartement,3,46,48.8529277894073,2.2755222663557,12516,3039,335935.76,46057.200000000004,1356,1.7
29,75-116,750000,75,PARIS 16,75016,12 AV DE LAMBALLE,Appartement,3,66,48.8546414817464,2.28193073612368,11364,3959,437632.89,60000.0,1946,1.87
29,75-116,660000,75,PARIS 16,75016,9 RUE DEGAS,Appartement,3,63,48.8488312573186,2.27420885228739,10476,3484,385116.94,52800.0,1857,2.03
29,75-116,918000,75,PARIS 16,75016,43 RUE RAFFET,Appartement,3,78,48.8521414117491,2.26332550834593,11769,4846,535662.66,73440.0,2300,1.81
29,75-116,860000,75,PARIS 16,75016,4T RUE DES PATURES,Appartement,3,75,48.8493921512202,2.27507059452262,11467,4539,501819.05,68800.0,2211,1.85
29,75-116,783500,75,PARIS 16,75016,4 VLA CHANEZ,Appartement,2,70,48.8474400309649,2.26091477105727,11193,4136,457180.49,62680.0,2064,1.9
29,75-116,350000,75,PARIS 16,75016,49 AV PAUL DOUMER,Appartement,2,60,48.8599330634417,2.28078632033932,5833,1847,204228.68,28000.0,1769,3.65
29,75-116,200000,75,PARIS 16,75016,127 RUE MICHEL ANGE,Appartement,2,19,48.8394569139036,2.25816182174339,10526,1056,116702.1,16000.0,560,2.02
29,75-116,442500,75,PARIS 16,75016,30 RUE DE LA FAISANDERIE,Appartement,3,70,48.8697471987597,2.27635812624681,6321,2336,258203.41,35400.0,2064,3.36
29,75-116,800000,75,PARIS 16,75016,44 RUE DE L ASSOMPTION,Appartement,4,76,48.8542997172649,2.27076654339777,10526,4223,466808.42,64000.0,2241,2.02
29,75-116,648993,75,PARIS 16,75016,14 RUE FANTIN LATOUR,Appartement,3,60,48.8400232719857,2.26544133146749,10817,3426,378694.24,51919.44,1769,1.97
29,75-116,575000,75,PARIS 16,75016,9 RUE PERGOLESE,Appartement,3,40,48.8754243393909,2.28581971612943,14375,3035,335518.55,46000.0,1179,1.48
29,75-116,473400,75,PARIS 16,75016,60 RUE CHARDON LAGACHE,Appartement,2,42,48.8428373423327,2.26361438303578,11271,2499,276233.88,37872.0,1238,1.89
29,75-116,557500,75,PARIS 16,75016,55 RUE DE PASSY,Appartement,2,53,48.8574910002148,2.27926873239381,10519,2943,325307.12,44600.0,1563,2.02
29,75-116,899000,75,PARIS 16,75016,16 RUE DE L ASSOMPTION,Appartement,3,90,48.8536948548442,2.27408001576391,9989,4745,524575.96,71920.0,2653,2.13
29,75-116,559380,75,PARIS 16,75016,29 RUE LAURISTON,Appartement,2,45,48.8708376220301,2.2918150066713,12431,2953,326404.12,44750.4,1327,1.71
29,75-116,415000,75,PARIS 16,75016,6 AV DU GAL BALFOURIER,Appartement,2,40,48.8449496975099,2.25954407020798,10375,2191,242156.87,33200.0,1179,2.05
29,75-116,584600,75,PARIS 16,75016,29 RUE BOIS LE VENT,Appartement,2,42,48.8575511658679,2.27398889754877,13919,3086,341120.25,46768.0,1238,1.53
